dataID,featureName,spo2Rmse,spo2Corr,spo2StdRatio,lowRecall,rSpO2Corr,rTrackingCorr,rSnr,rSnrDb,reliableRatio,meanBeatCount,meanBeatValidRatio,baseTimeOffset,spo2TimeOffset,prTimeOffset,totalSpo2Offset,windowCount
1011,currentSpO2,2.52721384292711,0.416601599948624,0.751816692666047,0.598425196850394,-0.13117033683321,0.13117033683321,0.150611569315179,-16.4428333254212,0.99279045456184,NaN,NaN,-1500,-250,-1550,-1750,27746
1011,beat30Raw,1.81340076758592,0.33246687718616,0.395901209954148,0.307086614173228,-0.365021654778816,0.365021654778816,0.392075226186882,-8.13261196655598,0.999639405740661,35.7657219097072,0.999940574755833,-1500,-700,-1550,-2200,27746
1011,beat30Fixed,1.80251661380957,0.342018102592922,0.361520103271981,0.303149606299213,-0.368155996353957,0.368155996353957,0.395967129466169,-8.04681729583174,0.860630318765325,35.7657219097072,0.999940574755833,-1500,-700,-1550,-2200,27746
1011,beat30Smoothed,1.79385567915146,0.371222308527828,0.356257424437283,0.28740157480315,-0.392938180359238,0.392938180359238,0.427308811753901,-7.38516302562955,0.860630318765325,35.7657219097072,0.999940574755833,-1500,-700,-1550,-2200,27746
1012,currentSpO2,2.55531953649256,0.685244635114275,0.782564487862405,0.454208129532805,0.00206207293721361,-0.00206207293721361,0.00245472401253001,-52.1999465805802,0.97514061225366,NaN,NaN,-1500,100,-1100,-1400,23293
1012,beat30Raw,2.96233587939063,0.350534961175154,0.624174153687144,0.30450177035913,-0.603797073070352,0.603797073070352,0.75745607898866,-2.41285089231183,0.938203212230525,26.4134673194194,0.99992285064192,-1500,-350,-1100,-1850,23293
1012,beat30Fixed,2.45382905830111,0.599917315237049,0.397735008790212,0.326083291181925,-0.586163590399413,0.586163590399413,0.723486616392265,-2.81138996763,0.848320879498411,26.4134673194194,0.99992285064192,-1500,-350,-1100,-1850,23293
1012,beat30Smoothed,2.34881962411007,0.697907886864543,0.39415871223195,0.351036924633283,-0.693413890884749,0.693413890884749,0.962353746927119,-0.333305168414975,0.848320879498411,26.4134673194194,0.99992285064192,-1500,-350,-1100,-1850,23293
1013,currentSpO2,2.37234365072016,0.532015105574268,1.58126284866203,0.994892747701736,-0.010827134556275,0.010827134556275,0.00984567429400415,-40.1350907055257,0.901901698090158,NaN,NaN,0,1150,-50,1150,24580
1013,beat30Raw,1.99324181050019,0.326426856174502,0.968986617477222,0.752808988764045,-0.605492735801323,0.605492735801323,0.76081183986885,-2.37445474923362,0.947325571928682,27.5675730684686,0.999095659396834,0,700,-50,700,24580
